leftGaitPhaseX,leftGaitPhaseY,rightGaitPhaseX,rightGaitPhaseY
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,-2.4492935982947064e-16,1.0,0.0
1.0,0.0,1.0,0.0
0.999613557494554,0.027798123553254037,1.0,0.0
0.998454528653836,0.05557476235348284,1.0,0.0
0.9965238092738643,0.08330844825290476,1.0,0.0
0.9938228915787078,0.11097774630139133,1.0,0.0
0.9903538630671688,0.13856127131321896,1.0,0.0
0.9861194048993862,0.1660377043953585,1.0,0.0
0.9811227898246071,0.19338580942452796,1.0,0.0
0.975367879651728,0.22058444946027395,1.0,0.0
0.9688591222645606,0.24761260308139627,1.0,0.0
0.961601548184129,0.274449380633089,1.0,0.0
0.9536007666806554,0.30107404037224184,1.0,0.0
0.9448629614382391,0.3274660044984223,1.0,0.0
0.9353948857755802,0.3536048750581492,1.0,0.0
0.9252038574264403,0.3794704497101653,1.0,0.0
0.914297752883876,0.405042737339524,1.0,0.0
0.9026850013126156,0.4303019735084223,1.0,0.0
0.8903745780342838,0.4552286357318388,1.0,0.0
0.8773759975905098,0.4798034585661693,1.0,0.0
0.8636993063892818,0.5040074484991998,1.0,0.0
0.8493550749402277,0.5278218986299074,1.0,0.0
0.8343543896848272,0.5512284031267434,1.0,0.0
0.8187088444278674,0.5742088714532247,1.0,0.0
0.8024305313767646,0.5967455423498387,1.0,0.0
0.7855320317956785,0.6188209975614539,1.0,0.0
0.7680264062816421,0.6404181752996287,1.0,0.0
0.7499271846702213,0.6615203834294116,1.0,0.0
0.7312483555785086,0.6821113123704422,1.0,0.0
0.7120043555935298,0.702175047702382,1.0,0.0
0.6922100581144228,0.7216960824649301,1.0,0.0
0.6718807618570108,0.7406593291429218,1.0,0.0
0.6510321790296526,0.7590501313272414,1.0,0.0
0.629680423189514,0.7768542750425427,1.0,0.0
0.6078419967886401,0.7940579997330162,1.0,0.0
0.5855337784194576,0.8106480088977173,1.0,0.0
0.562773009769564,0.8266114803672316,1.0,0.0
0.5395772822958845,0.8419360762137392,1.0,0.0
0.515964523628501,0.8566099522868118,1.0,0.0
0.49195298371465296,0.870621767367581,1.0,0.0
0.4675612207136282,0.8839606919341956,1.0,0.0
0.4428080866534396,0.8966164165317965,1.0,0.0
0.4177127128603746,0.9085791597405403,1.0,0.0
0.39229449517268095,0.9198396757355117,1.0,0.0
0.3665730789498129,0.9303892614326835,1.0,0.0
0.340568343888828,0.940219763215399,1.0,0.0
0.3143003886596669,0.949323583236181,1.0,0.0
0.2877895153711937,0.9576936852889933,1.0,0.0
0.2610562138799978,0.96532360024742,1.0,0.0
0.23412114595409397,0.9722074310645552,1.0,0.0
0.2070051293037492,0.9783398573307428,1.0,0.0
0.17972912149178802,0.9837161393856411,1.0,0.0
0.15231420373580504,0.9883321219814358,1.0,0.0
0.12478156461480872,0.9921842374943679,1.0,0.0
0.09715248369288595,0.9952695086820974,1.0,0.0
0.06944831507254604,0.9975855509847686,1.0,0.0
0.04169047089045485,0.9991305743680012,1.0,0.0
0.01390040476831517,0.9999033847063811,1.0,0.0
-0.013900404768315049,0.9999033847063811,1.0,0.0
-0.041690470890454724,0.9991305743680012,1.0,0.0
-0.06944831507254592,0.9975855509847686,1.0,0.0
-0.09715248369288562,0.9952695086820974,1.0,0.0
-0.1247815646148084,0.992184237494368,1.0,0.0
-0.15231420373580493,0.9883321219814358,1.0,0.0
-0.1797291214917879,0.9837161393856412,1.0,0.0
-0.2070051293037491,0.9783398573307428,1.0,0.0
-0.23412114595409386,0.9722074310645552,1.0,0.0
-0.26105621387999767,0.9653236002474201,1.0,0.0
-0.28778951537119357,0.9576936852889935,1.0,0.0
-0.31430038865966703,0.9493235832361809,1.0,0.0
-0.3405683438888277,0.9402197632153991,1.0,0.0
-0.36657307894981256,0.9303892614326836,1.0,0.0
-0.39229449517268083,0.9198396757355118,1.0,0.0
-0.4177127128603747,0.9085791597405403,1.0,0.0
-0.4428080866534395,0.8966164165317965,1.0,0.0
-0.46756122071362816,0.8839606919341957,1.0,0.0
-0.4919529837146528,0.8706217673675811,1.0,0.0
-0.5159645236285009,0.8566099522868119,1.0,0.0
-0.5395772822958844,0.8419360762137393,1.0,0.0
-0.5627730097695636,0.826611480367232,1.0,0.0
-0.5855337784194574,0.8106480088977175,1.0,0.0
-0.6078419967886398,0.7940579997330165,1.0,0.0
-0.629680423189514,0.7768542750425427,1.0,0.0
-0.6510321790296525,0.7590501313272415,1.0,0.0
-0.6718807618570106,0.7406593291429219,1.0,0.0
-0.6922100581144228,0.7216960824649303,1.0,0.0
-0.7120043555935297,0.702175047702382,1.0,0.0
-0.7312483555785085,0.6821113123704424,1.0,0.0
-0.7499271846702213,0.6615203834294117,1.0,0.0
-0.768026406281642,0.6404181752996289,1.0,0.0
-0.7855320317956784,0.6188209975614543,1.0,0.0
-0.8024305313767646,0.5967455423498387,1.0,0.0
-0.8187088444278674,0.5742088714532247,1.0,0.0
-0.8343543896848269,0.5512284031267438,1.0,0.0
-0.8493550749402277,0.5278218986299075,1.0,0.0
-0.8636993063892817,0.5040074484991999,1.0,0.0
-0.8773759975905098,0.4798034585661694,1.0,0.0
-0.8903745780342837,0.45522863573183897,1.0,0.0
-0.9026850013126155,0.4303019735084226,1.0,0.0
-0.9142977528838762,0.4050427373395239,1.0,0.0
-0.9252038574264404,0.37947044971016525,1.0,0.0
-0.9353948857755802,0.35360487505814914,1.0,0.0
-0.9448629614382389,0.32746600449842267,1.0,0.0
-0.9536007666806553,0.3010740403722419,1.0,0.0
-0.961601548184129,0.2744493806330891,1.0,0.0
-0.9688591222645606,0.24761260308139638,1.0,0.0
-0.975367879651728,0.22058444946027414,1.0,0.0
-0.9811227898246071,0.19338580942452818,1.0,0.0
-0.9861194048993862,0.16603770439535834,1.0,0.0
-0.9903538630671688,0.1385612713132193,1.0,0.0
-0.9938228915787077,0.1109777463013917,1.0,0.0
-0.9965238092738643,0.08330844825290519,1.0,0.0
-0.998454528653836,0.055574762353482875,1.0,0.0
-0.999613557494554,0.027798123553254114,1.0,0.0
-1.0,1.2246467991473532e-16,1.0,-2.4492935982947064e-16
-0.999613557494554,-0.02779812355325387,1.0,0.0
-0.9984545286538361,-0.055574762353482625,0.999613557494554,0.027798123553254037
-0.9965238092738643,-0.08330844825290494,0.998454528653836,0.05557476235348284
-0.9938228915787078,-0.11097774630139147,0.9965238092738643,0.08330844825290476
-0.9903538630671688,-0.13856127131321908,0.9938228915787078,0.11097774630139133
-0.9861194048993862,-0.16603770439535856,0.9903538630671688,0.13856127131321896
-0.9811227898246072,-0.19338580942452752,0.9861194048993862,0.1660377043953585
-0.9753678796517281,-0.22058444946027347,0.9811227898246071,0.19338580942452796
-0.9688591222645608,-0.24761260308139574,0.975367879651728,0.22058444946027395
-0.9616015481841292,-0.27444938063308844,0.9688591222645606,0.24761260308139627
-0.9536007666806554,-0.30107404037224167,0.961601548184129,0.274449380633089
-0.9448629614382391,-0.32746600449842206,0.9536007666806554,0.30107404037224184
-0.9353948857755803,-0.3536048750581489,0.9448629614382391,0.3274660044984223
-0.9252038574264404,-0.379470449710165,0.9353948857755802,0.3536048750581492
-0.9142977528838763,-0.4050427373395237,0.9252038574264403,0.3794704497101653
-0.9026850013126156,-0.43030197350842236,0.914297752883876,0.405042737339524
-0.8903745780342838,-0.45522863573183875,0.9026850013126156,0.4303019735084223
-0.8773759975905099,-0.4798034585661692,0.8903745780342838,0.4552286357318388
-0.8636993063892818,-0.5040074484991997,0.8773759975905098,0.4798034585661693
-0.8493550749402278,-0.5278218986299072,0.8636993063892818,0.5040074484991998
-0.8343543896848271,-0.5512284031267436,0.8493550749402277,0.5278218986299074
-0.8187088444278673,-0.574208871453225,0.8343543896848272,0.5512284031267434
-0.8024305313767645,-0.5967455423498389,0.8187088444278674,0.5742088714532247
-0.7855320317956788,-0.6188209975614537,0.8024305313767646,0.5967455423498387
-0.7680264062816424,-0.6404181752996284,0.7855320317956785,0.6188209975614539
-0.7499271846702218,-0.6615203834294112,0.7680264062816421,0.6404181752996287
-0.731248355578509,-0.6821113123704419,0.7499271846702213,0.6615203834294116
-0.7120043555935298,-0.7021750477023819,0.7312483555785086,0.6821113123704422
-0.692210058114423,-0.7216960824649301,0.7120043555935298,0.702175047702382
-0.6718807618570108,-0.7406593291429215,0.6922100581144228,0.7216960824649301
-0.6510321790296524,-0.7590501313272415,0.6718807618570108,0.7406593291429218
-0.6296804231895139,-0.7768542750425428,0.6510321790296526,0.7590501313272414
-0.60784199678864,-0.7940579997330163,0.629680423189514,0.7768542750425427
-0.5855337784194576,-0.8106480088977173,0.6078419967886401,0.7940579997330162
-0.5627730097695639,-0.8266114803672318,0.5855337784194576,0.8106480088977173
-0.5395772822958846,-0.8419360762137391,0.562773009769564,0.8266114803672316
-0.5159645236285011,-0.8566099522868118,0.5395772822958845,0.8419360762137392
-0.49195298371465307,-0.870621767367581,0.515964523628501,0.8566099522868118
-0.4675612207136283,-0.8839606919341956,0.49195298371465296,0.870621767367581
-0.4428080866534397,-0.8966164165317965,0.4675612207136282,0.8839606919341956
