leftGaitPhaseX,leftGaitPhaseY,rightGaitPhaseX,rightGaitPhaseY
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.0,1.0,-2.4492935982947064e-16
1.0,0.0,1.0,0.0
1.0,0.0,0.9995808399039494,0.028950725326235827
1.0,0.0,0.9983237110061697,0.05787718067485469
1.0,0.0,0.9962296671832,0.08675511641425193
1.0,0.0,0.9933004639142604,0.11556032358779102
1.0,0.0,0.9895385568095979,0.1442686542086607
1.0,0.0,0.9849470995518992,0.17285604150361994
1.0,0.0,0.9795299412524945,0.20129852008866006
1.0,0.0,0.9732916232245701,0.22957224605966972
1.0,0.0,0.9662373751760934,0.25765351698126154
1.0,0.0,0.9583731108256438,0.28551879175700207
1.0,0.0,0.9497054229448221,0.3131447103643883
1.0,0.0,0.9402415778313976,0.34050811343802634
1.0,0.0,0.929989509217824,0.36758606168459507
1.0,0.0,0.9189578116202306,0.39435585511331855
1.0,0.0,0.9071557331334669,0.42079505206582724
1.0,0.0,0.8945931676782369,0.4468814880294527
1.0,0.0,0.8812806467068265,0.4725932942181869
1.0,0.0,0.8672293303743736,0.4979089159057264
1.0,0.0,0.8524509981830853,0.5228071304952348
1.0,0.0,0.8369580391072433,0.5472670653106745
1.0,0.0,0.8207634412072763,0.5712682150947923
1.0,0.0,0.8038807807416067,0.5947904591990903
1.0,0.0,0.7863242107853993,0.6178140784513727
1.0,0.0,0.7681084493657523,0.6403197716867248
1.0,0.0,0.7492487671232784,0.6622886719280704
1.0,0.0,0.7297609745104182,0.6837023622027386
1.0,0.0,0.7096614085372183,0.704542890981785
1.0,0.0,0.6889669190756866,0.72479278722912
1.0,0.0,0.6676948547342039,0.7444350750478314
1.0,0.0,0.6458630483138356,0.7634532879114218
1.0,0.0,0.6234898018587336,0.7818314824680298
1.0,0.0,0.6005938713131642,0.7995542519060644
1.0,0.0,0.5771944507980207,0.8166067388700459
1.0,0.0,0.5533111565200045,0.8329746479158265
1.0,0.0,0.5289640103269624,0.8486442574947509
1.0,0.0,0.5041734229231686,0.8636024314567067
1.0,0.0,0.47896017675861746,0.8778366300624245
1.0,0.0,0.45334540860667716,0.8913349204957949
1.0,0.0,0.4273505918447055,0.9040859868673886
1.0,0.0,0.40099751845248377,0.9160791397007957
1.0,0.0,0.37430828074356126,0.9273043248938286
1.0,0.0,0.3473052528448203,0.9377521321470804
1.0,0.0,0.3200110719397969,0.9474138028527672
1.0,0.0,0.2924486192914703,0.9562812374372471
1.0,0.0,0.26464100106043964,0.9643470021510557
1.0,0.0,0.23661152893456208,0.9716043353007688
1.0,0.0,0.2083837005862945,0.9780471529174662
1.0,0.0,0.17998117997412108,0.9836700538570456
1.0,0.0,0.1514277775045767,0.9884683243281114
1.0,0.0,0.12274743007150543,0.9924379418436403
1.0,0.0,0.0939641809892767,0.9955755785931144
1.0,0.0,0.06510215983679038,0.9978786042322909
1.0,0.0,0.03618556222916348,0.9993450880882736
1.0,0.0,0.007238629534057112,0.9999738007780348
1.0,0.0,-0.021714371450350572,0.9997642152390314
1.0,0.0,-0.05064916883871264,0.9987165071710528
1.0,0.0,-0.07954150600612385,0.9968315548889279
1.0,0.0,-0.10836716192294064,0.9941109385862159
1.0,0.0,-0.13710197145975606,0.9905569390104983
1.0,0.0,-0.1657218456455203,0.9861725355513823
1.0,0.0,-0.19420279186180742,0.9809614037428177
1.0,0.0,-0.22252093395631434,0.9749279121818236
1.0,0.0,-0.25065253225872064,0.9680771188662043
1.0,0.0,-0.27857400348213274,0.9604147669543283
1.0,0.0,-0.3062619404934315,0.9519472799505222
1.0,0.0,-0.33369313193594263,0.9426817563201176
1.0,0.0,-0.3608445816879862,0.9326259635386644
1.0,0.0,-0.3876935281409902,0.921788331580299
1.0,0.0,-0.414217463281007,0.9101779458507263
1.0,0.0,-0.4403941515576344,0.8978045395707416
1.0,0.0,-0.46620164852452767,0.8846784856166746
1.0,0.0,-0.49161831923587157,0.8708107878245978
1.0,0.0,-0.5166228563833931,0.856213071765588
1.0,0.0,-0.5411942981587079,0.8408975749997758
1.0,0.0,-0.565312045826026,0.8248771368173523
1.0,0.0,-0.5889558809904898,0.8081651874751324
1.0,0.0,-0.6121059825476629,0.7907757369376985
1.0,0.0,-0.6347429432999598,0.7727233631325663
1.0,0.0,-0.6568477862260951,0.7540231997292113
1.0,0.0,-0.6784019803898999,0.7346909234522105
1.0,0.0,-0.699387456475182,0.7147427409391266
1.0,0.0,-0.7197866219335987,0.6941953751541555
1.0,0.0,-0.7395823757328444,0.673066051368929
1.0,0.0,-0.758758122692791,0.6513724827222223
1.0,0.0,-0.7772977873975633,0.6291328553706701
1.0,0.0,-0.7951858276718843,0.6063658132429468
1.0,0.0,-0.8124072476103953,0.5830904424101822
1.0,0.0,-0.8289476101490253,0.5593262550857233
1.0,0.0,-0.8447930491678732,0.5350931732676537
1.0,0.0,-0.8599302811154568,0.5104115120377787
1.0,0.0,-0.8743466161445821,0.48530196253108104
1.0,0.0,-0.8880299687504978,0.45978557458992764
1.0,0.0,-0.900968867902419,0.43388373911755823
1.0,0.0,-0.9131524666599231,0.40761817014566215
1.0,0.0,-0.924570551266159,0.38101088663106597
1.0,0.0,-0.9352135497102461,0.3540841939967966
1.0,0.0,-0.9450725397516846,0.32686066543299536
1.0,0.0,-0.9541392564000488,0.29936312297335804
1.0,0.0,-0.9624060988436964,0.2716146183629616
1.0,0.0,-0.9698661368216818,0.24363841373352205
1.0,0.0,-0.9765131164335342,0.21545796210227816
1.0,0.0,-0.9823414653820289,0.18709688771085453
1.0,0.0,-0.9873462976445554,0.15857896622058357
1.0,0.0,-0.99152341756917,0.12992810478088776
1.0,0.0,-0.9948693233918952,0.10116832198743228
1.0,0.0,-0.9973812101723186,0.07232372774685417
1.0,0.0,-0.9990569721450324,0.04341850306493738
1.0,-2.4492935982947064e-16,-0.9998952044849374,0.014476879775190448
1.0,0.0,-0.9998952044849373,-0.014476879775190648
0.999564950131517,0.029494244668714312,-0.9990569721450324,-0.043418503064937136
0.998260179062844,0.05896282640290036,-0.9973812101723187,-0.07232372774685392
0.9960868220749448,0.08838010459734248,-0.9948693233918952,-0.10116832198743204
0.9930467702051629,0.11772048328602142,-0.9915234175691701,-0.1299281047808871
0.9891426686018304,0.14695843341315765,-0.9873462976445555,-0.15857896622058287
0.9843779142227256,0.17606851504603618,-0.9823414653820289,-0.18709688771085428
0.9787566528793804,0.20502539951028517,-0.9765131164335343,-0.2154579621022779
0.972283775629811,0.23380389142834884,-0.9698661368216819,-0.2436384137335218
0.96496491452281,0.2623789506419791,-0.9624060988436964,-0.27161461836296136
0.9568064376975011,0.29072571399967034,-0.954139256400049,-0.2993631229733574
0.947815443842424,0.3188195169900812,-0.9450725397516847,-0.32686066543299513
0.9379997560189675,0.3466359152026193,-0.9352135497102462,-0.35408419399679636
